	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_C	param_l1_ratio	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	0.09631414413452148	0.0102487844139509	0.0027097463607788086	0.0012484263101522604	1e-05	0.1	{'C': 1e-05, 'l1_ratio': 0.1}	0.81375	0.865	0.7456249999999999	0.8431249999999999	0.841875	0.783125	0.8641025641025641	0.8583333333333333	0.8891025641025642	0.85	0.8354038461538462	0.040848023461485417	13	0.8479214131893512	0.8416482007427983	0.8530476576885865	0.8382541119191037	0.8395805374364096	0.8444258918260978	0.8388058075660199	0.840634288293055	0.8341217845971896	0.8393660229377072	0.8417805716196319	0.00513418663248772	0
1	0.039328479766845705	0.004417595054313531	0.0017824888229370118	0.00025928671160020146	1e-05	0.3666666666666667	{'C': 1e-05, 'l1_ratio': 0.3666666666666667}	0.7775	0.834375	0.7481249999999999	0.776875	0.794375	0.73125	0.8211538461538461	0.8128205128205128	0.8224358974358975	0.8352564102564103	0.7954166666666667	0.034380285440291966	14	0.8017305951749321	0.795199900127961	0.8051246839986268	0.8006850597671733	0.798157048781249	0.8049842389438533	0.7962839047011406	0.8014658968892485	0.7912341855869035	0.7970464200681596	0.7991911934039247	0.0041950732062233775	0
2	0.009462094306945801	0.0011381843092584199	0.0016449928283691407	0.00033163345941533413	1e-05	0.6333333333333333	{'C': 1e-05, 'l1_ratio': 0.6333333333333333}	0.73875	0.82625	0.759375	0.753125	0.7681250000000001	0.686875	0.7923076923076923	0.767948717948718	0.7807692307692308	0.8038461538461539	0.7677371794871795	0.03628186639211747	16	0.7695140601104835	0.7604241440654163	0.7712774257981961	0.7699197902687183	0.770333322929996	0.7758184825692082	0.7651297054200837	0.7687711053360513	0.7681175207357496	0.7649040631175985	0.7684209620351502	0.003966684908667185	0
3	0.0074607133865356445	0.0006796391334058733	0.0014850139617919923	8.201018301779646e-05	1e-05	0.9	{'C': 1e-05, 'l1_ratio': 0.9}	0.738125	0.83125	0.76125	0.753125	0.765625	0.6875	0.7903846153846154	0.7692307692307693	0.7807692307692308	0.8038461538461539	0.7681105769230769	0.03687310727516383	15	0.7700758403295777	0.7591445335663681	0.7691239349583346	0.7707702631004026	0.7706844355669299	0.775857495084423	0.7656821400227198	0.7687322014907954	0.7684909976502078	0.7653709092606713	0.7683932751030429	0.004148825703986971	0
4	0.4432778835296631	0.0172673868697653	0.0016095876693725587	6.852470584899397e-05	0.0021544346900318843	0.1	{'C': 0.0021544346900318843, 'l1_ratio': 0.1}	0.855	0.900625	0.771875	0.9	0.91	0.8918750000000001	0.8884615384615384	0.9371794871794872	0.9352564102564103	0.8660256410256411	0.8856298076923077	0.045227336312113876	9	0.898754720514341	0.8926921756499485	0.9025311319871415	0.8905933023313879	0.8887675166193315	0.8916544427452326	0.8945316755108075	0.88691430260967	0.8923919640217239	0.8957843793280528	0.8934615611317638	0.004415252046638583	0
5	0.4302539825439453	0.019974614793637532	0.0015888452529907227	7.889720371332544e-05	0.0021544346900318843	0.3666666666666667	{'C': 0.0021544346900318843, 'l1_ratio': 0.3666666666666667}	0.855	0.900625	0.77375	0.8981250000000001	0.91	0.888125	0.8878205128205129	0.9346153846153846	0.9333333333333333	0.8653846153846154	0.8846778846153847	0.044178289803492546	11	0.8981929402952468	0.891576417714803	0.9025155269810555	0.8906557223557318	0.8886738865828158	0.8918963203395649	0.8937769409128398	0.8870310141454382	0.8922830332550069	0.8949985216538803	0.8931600324236383	0.004306412992118125	0
6	0.4246535301208496	0.018276466084132786	0.0015540361404418946	7.682270240232377e-05	0.0021544346900318843	0.6333333333333333	{'C': 0.0021544346900318843, 'l1_ratio': 0.6333333333333333}	0.854375	0.9025	0.7737499999999999	0.8981250000000001	0.909375	0.888125	0.8878205128205129	0.9346153846153846	0.9320512820512821	0.8647435897435898	0.884548076923077	0.04414591672802139	12	0.8979354576948285	0.8909834274835366	0.9019849567741332	0.8901485596579383	0.8883539839580537	0.8915764177148028	0.893489052457945	0.8863774295451363	0.8915516409641929	0.8945705793560634	0.892697150560663	0.004343298476172354	0
7	0.42651536464691164	0.023716023632222884	0.0016037464141845704	0.00010084701196292667	0.0021544346900318843	0.9	{'C': 0.0021544346900318843, 'l1_ratio': 0.9}	0.850625	0.9043749999999999	0.774375	0.8981250000000001	0.911875	0.888125	0.8903846153846154	0.9346153846153846	0.9314102564102563	0.8660256410256411	0.8849935897435899	0.044389004281479974	10	0.8974439000031209	0.8903904372522705	0.9011891014637495	0.889555569426672	0.887940451296776	0.8912799225991698	0.8931700409268452	0.8865330449261606	0.8908280294424301	0.8938469678343007	0.8922177465171496	0.004185776826589212	0
8	0.4324242353439331	0.018596813046836778	0.0016598224639892579	0.00011924641984614785	0.4641588833612782	0.1	{'C': 0.4641588833612782, 'l1_ratio': 0.1}	0.8543750000000001	0.9	0.771875	0.9	0.9125000000000001	0.89125	0.8891025641025642	0.9403846153846154	0.9352564102564103	0.8653846153846154	0.8860128205128206	0.045787517332866616	1	0.8989341780843295	0.8926921756499485	0.9026637745388721	0.8909210074591929	0.8891654442745233	0.8919587403639088	0.8945627985870124	0.8876223525933303	0.8924697717122361	0.8959244331709746	0.8936914676434327	0.004292104616327175	0
9	0.4391681432723999	0.02373367434936084	0.0017986774444580078	0.0004445179314221668	0.4641588833612782	0.3666666666666667	{'C': 0.4641588833612782, 'l1_ratio': 0.3666666666666667}	0.8543750000000001	0.9	0.771875	0.9	0.9125000000000001	0.89125	0.8891025641025642	0.9397435897435897	0.9352564102564103	0.8653846153846154	0.885948717948718	0.04571173791077955	4	0.8989341780843295	0.8926921756499485	0.9026637745388721	0.8909210074591929	0.8891654442745233	0.8919587403639088	0.8946561678156268	0.8876223525933303	0.8924697717122361	0.8959244331709746	0.8937008045662942	0.004294091026080807	0
