	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_C	param_l1_ratio	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	0.1672675609588623	0.056110868505401375	0.001817035675048828	0.00022073130956270194	1e-05	0.1	{'C': 1e-05, 'l1_ratio': 0.1}	0.96	0.9924999999999999	0.985625	0.9762500000000001	0.956875	0.9868750000000001	0.9762820512820513	0.966025641025641	0.9852564102564103	0.9935897435897436	0.9779278846153847	0.012499858336639733	13	0.9781217814674947	0.9783246465466121	0.9800802097312817	0.9799397646765082	0.9799397646765082	0.9810945351268686	0.9802524081480213	0.9803302158385335	0.9796377273929755	0.9788207466425982	0.97965418002474	0.0008969352889713811	0
1	0.030019450187683105	0.005146260813867531	0.0014702320098876954	0.0001286248325374131	1e-05	0.3666666666666667	{'C': 1e-05, 'l1_ratio': 0.3666666666666667}	0.935	0.9737499999999999	0.9781249999999999	0.9581250000000001	0.943125	0.9862500000000001	0.9621794871794872	0.9506410256410256	0.9762820512820513	0.9910256410256411	0.9654503205128204	0.01772822071866224	14	0.9703036734184327	0.9644283886270716	0.9651618239131112	0.967564994850348	0.9681657875846571	0.9638822134140632	0.9644885700502638	0.966768335382269	0.9638738892952179	0.9630491277757893	0.9657686804311224	0.0022110322714848528	0
2	0.01602516174316406	0.00026516221954382306	0.001540827751159668	0.00032223916479243175	1e-05	0.6333333333333333	{'C': 1e-05, 'l1_ratio': 0.6333333333333333}	0.92625	0.9712500000000001	0.975625	0.95625	0.94625	0.983125	0.9679487179487181	0.9512820512820512	0.9762820512820513	0.976923076923077	0.9631185897435899	0.016855505639062126	15	0.9667301270247496	0.9630863581036797	0.9626260104241441	0.9641631035236103	0.9644595986392435	0.9618847726350613	0.9634926316117084	0.9634459469974012	0.9614462893512394	0.9614618508893419	0.9632796689200178	0.0015240561230908554	0
3	0.012187051773071288	0.0003400101692413437	0.0013988733291625977	9.167323341008014e-05	1e-05	0.9	{'C': 1e-05, 'l1_ratio': 0.9}	0.9075	0.9550000000000001	0.96875	0.955625	0.943125	0.97875	0.9608974358974359	0.9371794871794872	0.9698717948717949	0.9692307692307692	0.9545929487179488	0.019812016165691938	16	0.9585999188539683	0.9558378327767547	0.9530445366873693	0.9562825754502045	0.956118722886302	0.9541837021316438	0.9559764087082367	0.9558441356343661	0.9529730318544685	0.955073839498296	0.9553934704481609	0.001589965418151184	0
4	0.9163705348968506	0.01965670309262216	0.0015788555145263671	0.0001331821121285011	0.0021544346900318843	0.1	{'C': 0.0021544346900318843, 'l1_ratio': 0.1}	0.9950000000000001	0.9962500000000001	0.99875	0.99	0.983125	0.9893750000000001	0.9846153846153846	0.9858974358974358	0.9826923076923078	1.0	0.9905705128205129	0.006198821526194286	4	0.9926968571517742	0.9927514746730751	0.9927124621578602	0.9933132548921694	0.9932040198495677	0.9934849099591149	0.9934019078445714	0.9929817463158059	0.9929428424705498	0.9924215309441184	0.9929911006258608	0.0003331956461074662	0
5	0.8666483163833618	0.026955969055408622	0.0016770601272583009	0.00025064754721215975	0.0021544346900318843	0.3666666666666667	{'C': 0.0021544346900318843, 'l1_ratio': 0.3666666666666667}	0.9950000000000001	0.9975	0.99875	0.99125	0.985	0.9893750000000001	0.9846153846153846	0.9852564102564102	0.9826923076923078	1.0	0.9909439102564102	0.006170527146347135	3	0.9928294997035049	0.9927436721700322	0.9928763147217627	0.9934458974439	0.9931572048313099	0.9934849099591149	0.9935186193803396	0.9929272809324474	0.9931373616968301	0.992475996327477	0.9930596757166719	0.0003317888200205423	0
6	0.8424309492111206	0.017996077307285755	0.0015004873275756836	6.695167705625621e-05	0.0021544346900318843	0.6333333333333333	{'C': 0.0021544346900318843, 'l1_ratio': 0.6333333333333333}	0.9950000000000001	0.9975	0.99875	0.99125	0.985625	0.9893750000000001	0.9846153846153846	0.9852564102564102	0.9833333333333334	1.0	0.9910705128205128	0.006028154310826408	2	0.992767079679161	0.9927670796791612	0.9929309322430636	0.993477107456072	0.9930557722917512	0.9936019475047595	0.9936119886089542	0.9928650347800376	0.9930517732372668	0.9924759963274771	0.9930604711807703	0.0003660321470016686	0
7	0.8272953271865845	0.017563010500596297	0.0016941785812377929	0.00021909994051717545	0.0021544346900318843	0.9	{'C': 0.0021544346900318843, 'l1_ratio': 0.9}	0.9950000000000001	0.9975	0.99875	0.99125	0.985625	0.9893750000000001	0.9846153846153846	0.9865384615384615	0.983974358974359	1.0	0.9912628205128206	0.005833041870712352	1	0.9927358696669891	0.9927670796791612	0.9929309322430636	0.9934146874317281	0.9930791798008802	0.9935863424986736	0.9935808655327493	0.9928105693966792	0.993168484773035	0.992475996327477	0.9930550007350435	0.00036011450623312245	0
8	0.9070681810379029	0.027803805712130366	0.0015996932983398438	0.00012270652671270377	0.4641588833612782	0.1	{'C': 0.4641588833612782, 'l1_ratio': 0.1}	0.9950000000000001	0.9962500000000001	0.99875	0.99	0.983125	0.9893750000000001	0.9846153846153846	0.9858974358974358	0.9826923076923078	1.0	0.9905705128205129	0.006198821526194286	4	0.9926734496426454	0.9927514746730751	0.9927124621578602	0.9932742423769545	0.9932040198495677	0.9934849099591149	0.9932851963088032	0.9929817463158059	0.9930206501610619	0.9924215309441186	0.9929809682389008	0.00031877100926190014	0
9	0.8935443878173828	0.018503108662494994	0.001663947105407715	0.0002431927346027921	0.4641588833612782	0.3666666666666667	{'C': 0.4641588833612782, 'l1_ratio': 0.3666666666666667}	0.9950000000000001	0.9962500000000001	0.99875	0.99	0.983125	0.9893750000000001	0.9846153846153846	0.9858974358974358	0.9826923076923078	1.0	0.9905705128205129	0.006198821526194286	4	0.9926734496426454	0.9927514746730751	0.9927124621578602	0.9932742423769545	0.9932040198495677	0.9934849099591149	0.9932851963088032	0.9929817463158059	0.9930206501610619	0.9924215309441186	0.9929809682389008	0.00031877100926190014	0
