	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_max_depth	param_n_estimators	param_subsample	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
20	0.020752787590026855	0.0027344764333870957	0.0021991729736328125	0.0001705844530124284	4.641588833612782e-05	25	25	0.6	{'learning_rate': 4.641588833612782e-05, 'max_depth': 25, 'n_estimators': 25, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	0.9999999999999999	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	4.965068306494546e-17	0
21	0.020485854148864745	0.00036969616397374727	0.002029085159301758	8.171465597111788e-05	4.641588833612782e-05	25	25	0.9	{'learning_rate': 4.641588833612782e-05, 'max_depth': 25, 'n_estimators': 25, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
22	0.03652744293212891	0.0023194489649552875	0.0022113800048828127	5.3376675246340964e-05	4.641588833612782e-05	25	50	0.6	{'learning_rate': 4.641588833612782e-05, 'max_depth': 25, 'n_estimators': 50, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	0.9999999999999999	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	4.965068306494546e-17	0
23	0.03854191303253174	0.0013912276518132985	0.002330446243286133	0.0002875895033081588	4.641588833612782e-05	25	50	0.9	{'learning_rate': 4.641588833612782e-05, 'max_depth': 25, 'n_estimators': 50, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
24	0.01459333896636963	0.00018202628341489047	0.0019342899322509766	6.716196783085658e-05	0.00021544346900318823	5	25	0.6	{'learning_rate': 0.00021544346900318823, 'max_depth': 5, 'n_estimators': 25, 'subsample': 0.6}	0.9868750000000001	0.9987499999999999	0.995	0.99625	1.0	0.995	1.0	1.0	1.0	0.9948717948717949	0.9966746794871796	0.003919330908549304	46	1.0	0.9997659249087107	0.9993523922474329	0.9998049374239256	0.9996176773508941	0.9987359945070378	0.9999144115404366	0.99948646924262	0.9999377538475903	0.9995798384712345	0.9996195399539882	0.00035497435163789153	0
25	0.0157146692276001	0.0014529041373040914	0.0020378589630126952	0.0001148500282501969	0.00021544346900318823	5	25	0.9	{'learning_rate': 0.00021544346900318823, 'max_depth': 5, 'n_estimators': 25, 'subsample': 0.9}	0.9912500000000001	0.9987499999999999	0.995	0.99875	1.0	0.99875	1.0	1.0	1.0	1.0	0.99825	0.0027499999999999808	43	0.9997191098904529	0.9998439499391405	0.9992977747261321	0.9999297774726131	0.9999219749695702	0.9999297774726131	0.9999144115404366	0.9999144115404366	1.0	1.0	0.9998471187551395	0.00019830419586917359	0
26	0.027570581436157225	0.0014189884773679845	0.0022003173828125	0.00010146159159402783	0.00021544346900318823	5	50	0.6	{'learning_rate': 0.00021544346900318823, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}	0.993125	0.999375	1.0	0.99625	1.0	0.9974999999999999	1.0	1.0	1.0	0.9967948717948718	0.9983044871794873	0.0022247237933297427	42	0.9999297774726131	0.9997659249087106	0.9997893324178395	0.9998751599513124	0.9997659249087107	0.999648887363066	0.9998288230808733	0.9996887692379515	0.9999144115404366	0.9997977000046684	0.9998004710886181	8.605718125632375e-05	0
27	0.026984620094299316	0.00037034900305481564	0.002220296859741211	0.0003014072589567951	0.00021544346900318823	5	50	0.9	{'learning_rate': 0.00021544346900318823, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.9}	0.995	1.0	0.99875	0.99875	1.0	1.0	1.0	1.0	1.0	1.0	0.99925	0.0014999999999999996	35	0.9998595549452265	0.9999219749695702	0.9997893324178396	0.9999297774726131	0.9999219749695702	1.0	1.0	0.9999144115404367	1.0	0.9999221923094879	0.9999259218624743	6.302092843178218e-05	0
28	0.019687962532043458	0.0008635105835176078	0.00222630500793457	0.000514125868199905	0.00021544346900318823	15	25	0.6	{'learning_rate': 0.00021544346900318823, 'max_depth': 15, 'n_estimators': 25, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
29	0.020477676391601564	0.0004362488823905908	0.0020436763763427733	5.351292128323296e-05	0.00021544346900318823	15	25	0.9	{'learning_rate': 0.00021544346900318823, 'max_depth': 15, 'n_estimators': 25, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
30	0.03612053394317627	0.0008349096288863452	0.002210712432861328	2.9907270657740415e-05	0.00021544346900318823	15	50	0.6	{'learning_rate': 0.00021544346900318823, 'max_depth': 15, 'n_estimators': 50, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
31	0.03880288600921631	0.0015837533999053602	0.0022632122039794923	5.929621049180345e-05	0.00021544346900318823	15	50	0.9	{'learning_rate': 0.00021544346900318823, 'max_depth': 15, 'n_estimators': 50, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
32	0.019287514686584472	0.00023918374896530562	0.0020669937133789063	7.483026048951418e-05	0.00021544346900318823	25	25	0.6	{'learning_rate': 0.00021544346900318823, 'max_depth': 25, 'n_estimators': 25, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
33	0.020440316200256346	0.0004160642132063114	0.002027463912963867	7.07323113478804e-05	0.00021544346900318823	25	25	0.9	{'learning_rate': 0.00021544346900318823, 'max_depth': 25, 'n_estimators': 25, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
34	0.03509707450866699	0.0005953269602388758	0.002164292335510254	6.199323656856347e-05	0.00021544346900318823	25	50	0.6	{'learning_rate': 0.00021544346900318823, 'max_depth': 25, 'n_estimators': 50, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	0.9999999999999999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.510833468576701e-17	0
35	0.03874087333679199	0.0022777225612036446	0.002207374572753906	3.94154587178397e-05	0.00021544346900318823	25	50	0.9	{'learning_rate': 0.00021544346900318823, 'max_depth': 25, 'n_estimators': 50, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
36	0.015011310577392578	0.0005149626617018451	0.001966428756713867	7.580674598466179e-05	0.001	5	25	0.6	{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 25, 'subsample': 0.6}	0.9868750000000001	0.9987499999999999	0.995	0.99875	1.0	0.9962500000000001	1.0	1.0	1.0	0.9948717948717949	0.9970496794871796	0.003920557378144757	45	1.0	0.9997659249087107	0.999352392247433	0.9998049374239255	0.9996176773508941	0.998665771979651	0.9999144115404367	0.99948646924262	1.0	0.9995798384712345	0.9996187423164905	0.00037849334175463467	0
37	0.015191483497619628	0.00035544305125739415	0.002024722099304199	7.577638987195322e-05	0.001	5	25	0.9	{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 25, 'subsample': 0.9}	0.9912500000000001	0.9987499999999999	0.995	0.99875	1.0	1.0	1.0	1.0	1.0	1.0	0.998375	0.0027978786606999042	40	0.9997191098904529	0.9998439499391404	0.9992275521987453	0.9999297774726131	0.9999219749695702	0.9999297774726131	1.0	0.9999144115404367	1.0	1.0	0.9998486553483572	0.00022229488106550332	0
38	0.02618727684020996	9.504341873393715e-05	0.002014923095703125	4.139454652210828e-05	0.001	5	50	0.6	{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}	0.993125	0.999375	1.0	0.9974999999999999	0.999375	0.99875	1.0	1.0	1.0	0.9967948717948718	0.9984919871794873	0.0020830553315502156	37	0.9998595549452264	0.9997659249087107	0.9997893324178395	0.9998751599513124	0.9997659249087107	0.999648887363066	0.9999144115404367	0.9997743576975148	0.9999144115404366	0.9997977000046684	0.9998105665277922	7.758425327012938e-05	0
39	0.027039694786071777	0.0007193102522865827	0.0020644426345825194	8.054183661294843e-05	0.001	5	50	0.9	{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.9}	0.995625	1.0	0.99875	0.99875	1.0	1.0	1.0	1.0	1.0	1.0	0.9993124999999999	0.0013243512562760708	33	0.9998595549452264	0.9999219749695702	0.9998595549452264	0.9999297774726131	0.9999219749695701	1.0	1.0	0.9998443846189757	1.0	0.9999221923094879	0.9999259414230668	5.6550947172620046e-05	0
40	0.019794464111328125	0.00032254583282773785	0.0022177934646606446	0.00028128189983890443	0.001	15	25	0.6	{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 25, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
41	0.021055960655212404	0.0006599898563454002	0.0021826505661010744	0.00010071767334811971	0.001	15	25	0.9	{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 25, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
42	0.03510732650756836	0.0005765174691387667	0.0021423578262329103	2.026587373856106e-05	0.001	15	50	0.6	{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 50, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
43	0.03745360374450683	0.0004835655180926618	0.002133798599243164	3.807952998705359e-05	0.001	15	50	0.9	{'learning_rate': 0.001, 'max_depth': 15, 'n_estimators': 50, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
44	0.019214844703674315	0.0005365770005355066	0.002205085754394531	0.00038061584034232866	0.001	25	25	0.6	{'learning_rate': 0.001, 'max_depth': 25, 'n_estimators': 25, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
45	0.02135295867919922	0.0005575770868995807	0.0021475076675415037	6.0204260314291534e-05	0.001	25	25	0.9	{'learning_rate': 0.001, 'max_depth': 25, 'n_estimators': 25, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
46	0.035735058784484866	0.0007299021708628773	0.0023636102676391603	0.00020263405430836289	0.001	25	50	0.6	{'learning_rate': 0.001, 'max_depth': 25, 'n_estimators': 50, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
47	0.03789939880371094	0.0007916303185674388	0.002259182929992676	0.00011277854297531195	0.001	25	50	0.9	{'learning_rate': 0.001, 'max_depth': 25, 'n_estimators': 50, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
0	0.014950037002563477	9.413488943866786e-05	0.0020930290222167967	2.867984250066429e-05	1e-05	5	25	0.6	{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 25, 'subsample': 0.6}	1.0	0.99375	0.9918750000000001	0.995625	0.994375	1.0	0.9948717948717949	0.9980769230769231	0.9961538461538462	0.9993589743589744	0.9964086538461538	0.0026848133827568057	41	0.9995942698417652	0.999016884616585	0.9997035048843669	0.9991495271683156	0.9989076495739834	0.9999141724665273	0.9984438461897575	0.9983037923468355	0.9989106923328301	0.9996420846236442	0.9991586424044611	0.0005174500639307416	1
1	0.01499025821685791	0.00033072369734238853	0.002146744728088379	0.00039191820753905197	1e-05	5	25	0.9	{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 25, 'subsample': 0.9}	1.0	0.9931249999999999	0.99625	0.99375	0.995	1.0	0.9935897435897436	0.9942307692307693	0.9967948717948718	1.0	0.9962740384615385	0.0026685387174300887	43	0.9995942698417652	0.9991027121500577	0.9995630598295934	0.9990636996348429	0.999016884616585	0.9999141724665274	0.999268607709186	0.9997510153903612	0.9992997307853908	0.999852165388027	0.9994426317812337	0.0003183970017589409	1
2	0.026496076583862306	0.0002482995340053288	0.0023727655410766602	0.0007488158292273901	1e-05	5	50	0.6	{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}	1.0	0.9937499999999999	0.9968750000000001	1.0	0.995625	1.0	0.9987179487179487	1.0	1.0	1.0	0.9984967948717948	0.0021683207538366668	33	0.9997737274117536	0.9994460222839487	0.9999297774726132	0.999703504884367	0.9999219749695702	0.9999999999999999	0.9995098115497737	0.9997043307760539	0.9998443846189758	0.9998599461570782	0.9997693480124135	0.0001722068218944162	1
3	0.02700014114379883	0.0004830894153588544	0.0021114110946655273	5.655984711072605e-05	1e-05	5	50	0.9	{'learning_rate': 1e-05, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.9}	1.0	0.995	0.996875	0.99875	0.999375	1.0	0.9961538461538462	0.9980769230769231	1.0	1.0	0.998423076923077	0.0017419245206101708	34	0.9997659249087107	0.9998127399269685	0.9999219749695702	0.9997971349208827	0.9994070097687339	1.0	0.999929973078539	0.9997899192356172	0.9998443846189757	0.9997821384665662	0.9998051199894565	0.00015154944742541937	1
4	0.019492602348327635	0.00039256050850039584	0.002043890953063965	6.224826023206503e-05	1e-05	15	25	0.6	{'learning_rate': 1e-05, 'max_depth': 15, 'n_estimators': 25, 'subsample': 0.6}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
5	0.02131497859954834	0.0005171404421326283	0.002139782905578613	4.2628475210049214e-05	1e-05	15	25	0.9	{'learning_rate': 1e-05, 'max_depth': 15, 'n_estimators': 25, 'subsample': 0.9}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
