	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_C	param_l1_ratio	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	0.15999908447265626	0.004932159415388464	0.0018721818923950195	0.00023565935071511647	1e-05	0.1	{'C': 1e-05, 'l1_ratio': 0.1}	0.984375	0.984375	1.0	0.995	0.9918750000000001	0.9924999999999999	0.9871794871794872	0.9685897435897436	0.9955128205128205	0.9961538461538462	0.9895560897435896	0.008548050634255289	13	0.9899581785836897	0.9898021285228301	0.9917917667987891	0.9917293467744452	0.9923535470178833	0.9907306263849442	0.992180327103531	0.9904529963741617	0.9919780271081994	0.990211792533574	0.9911188737202048	0.0009334165443908976	0
1	0.06843464374542237	0.0027512026042387514	0.00169064998626709	0.0003200803912809885	1e-05	0.3666666666666667	{'C': 1e-05, 'l1_ratio': 0.3666666666666667}	0.9599999999999999	0.95875	1.0	0.98875	0.989375	0.9724999999999999	0.9775641025641026	0.9442307692307692	0.992948717948718	0.9833333333333333	0.9767451923076923	0.016824029742092746	14	0.9787849942261478	0.9791985268874255	0.9771230610779938	0.97640523079804	0.97771605130926	0.9780125464248932	0.9787195966449324	0.9794665504738488	0.9771245389894337	0.9768677736107437	0.9779418870442719	0.0010064275747527368	0
2	0.01408388614654541	0.005865008144606231	0.0014233350753784179	8.875849795953257e-05	1e-05	0.6333333333333333	{'C': 1e-05, 'l1_ratio': 0.6333333333333333}	0.955	0.94875	1.0	0.975625	0.983125	0.963125	0.9602564102564102	0.9365384615384615	0.9807692307692308	0.9814102564102564	0.968459935897436	0.018068754192287546	15	0.9702958709153896	0.9698277207328111	0.967564994850348	0.9688133953372242	0.968548110233763	0.9697574982054243	0.9708765814413096	0.9721292852585549	0.9685968161093043	0.9686746237998164	0.9695084896883946	0.0012740983257672803	0
3	0.009778833389282227	0.000770534096184437	0.0015904664993286132	0.00022962084441351108	1e-05	0.9	{'C': 1e-05, 'l1_ratio': 0.9}	0.9537500000000001	0.9349999999999999	1.0	0.975	0.979375	0.95375	0.9602564102564102	0.9378205128205129	0.9820512820512821	0.9794871794871794	0.9656490384615385	0.019855487583627755	16	0.9679551200024967	0.9670110171342966	0.9661137292843545	0.9688290003433101	0.966613089479105	0.9670266221403827	0.9709777314389754	0.9699506699242153	0.9677409315136709	0.9663637353916061	0.9678581646652413	0.001526815272344171	0
4	0.9647007465362549	0.014351083668026534	0.0017472267150878905	0.0003647914460954768	0.0021544346900318843	0.1	{'C': 0.0021544346900318843, 'l1_ratio': 0.1}	1.0	0.999375	0.99875	0.9974999999999999	0.999375	0.9987499999999999	0.9955128205128205	0.9987179487179487	0.9980769230769231	1.0	0.9986057692307693	0.001272561028530519	2	0.999016884616585	0.9989700695983272	0.9992665647139602	0.9988764395618114	0.9987594020161668	0.9988218220405106	0.9990196230995472	0.9991908000186739	0.9989651577161887	0.9988640077185228	0.9989750771100294	0.00015080640470069244	0
5	0.9321776390075683	0.01648220663410249	0.0016340970993041991	7.902836513312705e-05	0.0021544346900318843	0.3666666666666667	{'C': 0.0021544346900318843, 'l1_ratio': 0.3666666666666667}	1.0	0.999375	0.99875	0.99875	0.999375	0.9987499999999999	0.9955128205128205	0.9987179487179487	0.9980769230769231	1.0	0.9987307692307692	0.00121802884351822	1	0.9989388595861552	0.9988998470709404	0.9992665647139602	0.9989388595861552	0.9987594020161668	0.9986813769857371	0.9990196230995472	0.9991207730972129	0.9988951307947278	0.9988640077185229	0.9989384444669124	0.00015954419222459314	0
6	0.8753322124481201	0.012667071168702798	0.0015510082244873046	8.903088627398254e-05	0.0021544346900318843	0.6333333333333333	{'C': 0.0021544346900318843, 'l1_ratio': 0.6333333333333333}	1.0	0.999375	0.99875	0.9974999999999999	0.9987499999999999	0.9981249999999999	0.9955128205128205	0.9987179487179487	0.9980769230769231	1.0	0.9984807692307692	0.0012520898046973156	11	0.9988608345557254	0.9988998470709404	0.9991885396835305	0.9988764395618115	0.99868917948878	0.9985409319309635	0.9990740884829057	0.9989885000233423	0.9988251038732668	0.9987083923374986	0.9988651857008766	0.00018084827637855175	0
7	0.8680891752243042	0.01758641128862434	0.0018743753433227539	0.0005872871322066608	0.0021544346900318843	0.9	{'C': 0.0021544346900318843, 'l1_ratio': 0.9}	1.0	0.999375	0.99875	0.9974999999999999	0.9987499999999999	0.9981249999999999	0.9955128205128205	0.9987179487179487	0.9980769230769231	1.0	0.9984807692307692	0.0012520898046973156	11	0.9988608345557254	0.9988530320526825	0.9991885396835305	0.9988764395618115	0.99868917948878	0.9985409319309635	0.9990740884829057	0.9989885000233423	0.9988251038732668	0.9987083923374986	0.9988605041990507	0.00018049601842899408	0
8	0.9324699401855469	0.01715284962146908	0.0016086578369140625	7.758111256155448e-05	0.4641588833612782	0.1	{'C': 0.4641588833612782, 'l1_ratio': 0.1}	1.0	0.999375	0.99875	0.9974999999999999	0.999375	0.9987499999999999	0.9955128205128205	0.9987179487179487	0.9980769230769231	1.0	0.9986057692307693	0.001272561028530519	2	0.9992275521987454	0.9989700695983272	0.9992665647139602	0.9988764395618114	0.9987594020161668	0.9988218220405106	0.9990740884829057	0.9992608269401347	0.9989651577161887	0.9988640077185228	0.9990085930987271	0.00017919927558144425	0
9	0.9263910293579102	0.011618730497024736	0.0017732620239257813	0.0005743502798591077	0.4641588833612782	0.3666666666666667	{'C': 0.4641588833612782, 'l1_ratio': 0.3666666666666667}	1.0	0.999375	0.99875	0.9974999999999999	0.999375	0.9987499999999999	0.9955128205128205	0.9987179487179487	0.9980769230769231	1.0	0.9986057692307693	0.001272561028530519	2	0.9992275521987454	0.9989700695983272	0.9992665647139602	0.9988764395618114	0.9987594020161668	0.9988218220405106	0.9990740884829057	0.9992608269401347	0.9989651577161887	0.9988640077185228	0.9990085930987271	0.00017919927558144425	0
