	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_C	param_penalty	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	0.06640937328338622	0.011895489789215083	0.004319548606872559	0.0006379038166135452	1e-05	l1	{'C': 1e-05, 'penalty': 'l1'}	0.8125	0.8125	0.8125	0.75	1.0	0.875	0.9444444444444444	0.6875	0.9375	0.875	0.8506944444444444	0.08997009534037159	20	0.8493150684931507	0.8493150684931507	0.8493150684931507	0.8561643835616438	0.8424657534246576	0.8561643835616438	0.8333333333333333	0.904109589041096	0.8493150684931507	0.8424657534246576	0.8531963470319635	0.0181517618358913	0
1	1.474116039276123	0.3115263349520286	0.002839994430541992	0.00036841291474032974	1e-05	l2	{'C': 1e-05, 'penalty': 'l2'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.9375	0.9444444444444444	0.875	1.0	0.984375	0.9483627136752137	0.046494586253580994	1	0.9717421545280929	0.9717421545280929	0.9785914695965859	0.9648928394595997	0.9648928394595997	0.9717421545280929	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9716187835922814	0.005937297552696012	0
2	0.4731639623641968	0.11113398456512347	0.004216551780700684	0.0005457641277352164	5.994842503189409e-05	l1	{'C': 5.994842503189409e-05, 'penalty': 'l1'}	0.8673076923076923	1.0	0.875	1.0	1.0	0.875	0.9366319444444444	0.8125	0.9375	0.9296875	0.9233627136752137	0.061762747744558144	19	0.9237969490486407	0.916087048782213	0.9297856789191994	0.9152264635842784	0.9152264635842784	0.9503336241246787	0.908004009163803	0.9434872663936356	0.922939321188156	0.922939321188156	0.9247826145977041	0.012551056714725069	0
3	1.382088017463684	0.28999879994489874	0.0028878450393676758	0.0006330496043134671	5.994842503189409e-05	l2	{'C': 5.994842503189409e-05, 'penalty': 'l2'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.9375	0.9444444444444444	0.875	1.0	0.984375	0.9483627136752137	0.046494586253580994	1	0.9717421545280929	0.9717421545280929	0.9785914695965859	0.9648928394595997	0.9648928394595997	0.9717421545280929	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9716187835922814	0.005937297552696012	0
4	0.6408620834350586	0.1646040316755594	0.002604365348815918	0.00023264628521514085	0.00035938136638046257	l1	{'C': 0.00035938136638046257, 'penalty': 'l1'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.875	0.9444444444444444	0.875	1.0	0.9375	0.9374252136752137	0.04950391846901598	18	0.9503336241246787	0.9580435243911065	0.9648928394595997	0.9503336241246787	0.9511942093226133	0.9640322542616651	0.9574742268041236	0.9708845266676082	0.9503365814621287	0.9580450030598315	0.9575570413678035	0.006861647010004583	0
5	0.9976010799407959	0.3311732452702546	0.002362775802612305	9.605853484750417e-05	0.00035938136638046257	l2	{'C': 0.00035938136638046257, 'penalty': 'l2'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.9375	0.9444444444444444	0.875	1.0	0.9765625	0.9475814636752137	0.0459452991890542	5	0.9717421545280929	0.9717421545280929	0.9785914695965859	0.9648928394595997	0.9648928394595997	0.9717421545280929	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9716187835922814	0.005937297552696012	0
6	0.6914638996124267	0.22702620293322087	0.0023856878280639647	0.00012306884614954452	0.0021544346900318843	l1	{'C': 0.0021544346900318843, 'penalty': 'l1'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.875	0.9444444444444444	0.875	1.0	0.9921875	0.9428939636752137	0.05215957206761605	17	0.9717421545280929	0.9717421545280929	0.9794520547945205	0.9648928394595997	0.9648928394595997	0.9648928394595997	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9710199106052254	0.006378819839496985	0
7	0.9746749877929688	0.3124975964179545	0.002303671836853027	7.451372485992989e-05	0.0021544346900318843	l2	{'C': 0.0021544346900318843, 'penalty': 'l2'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.9375	0.9444444444444444	0.875	1.0	0.9765625	0.9475814636752137	0.0459452991890542	5	0.9717421545280929	0.9717421545280929	0.9785914695965859	0.9648928394595997	0.9648928394595997	0.9717421545280929	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9716187835922814	0.005937297552696012	0
8	1.0712163209915162	0.3322296371890831	0.002340817451477051	4.9903856333815544e-05	0.01291549665014884	l1	{'C': 0.01291549665014884, 'penalty': 'l1'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.9375	0.9444444444444444	0.875	1.0	0.984375	0.9483627136752137	0.046494586253580994	1	0.9717421545280929	0.9717421545280929	0.9785914695965859	0.9648928394595997	0.9648928394595997	0.9717421545280929	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9716187835922814	0.005937297552696012	0
9	0.929764986038208	0.2960274949144223	0.0023196935653686523	5.5950115223927186e-05	0.01291549665014884	l2	{'C': 0.01291549665014884, 'penalty': 'l2'}	0.9375	0.9375	0.8673076923076923	1.0	1.0	0.9375	0.9444444444444444	0.875	1.0	0.9765625	0.9475814636752137	0.0459452991890542	5	0.9717421545280929	0.9717421545280929	0.9785914695965859	0.9648928394595997	0.9648928394595997	0.9717421545280929	0.9713631156930126	0.9845831568045944	0.9648943181283246	0.9717436331968178	0.9716187835922814	0.005937297552696012	0
