	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_C	param_penalty	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	0.401555609703064	0.05946260346094424	0.004436206817626953	0.0005104280168438855	1e-05	l1	{'C': 1e-05, 'penalty': 'l1'}	0.8125	0.84375	0.8235294117647058	0.7647058823529411	0.8125	0.75	0.78125	0.78125	0.90625	0.875	0.8150735294117647	0.0467663822304058	20	0.8082191780821918	0.8184931506849316	0.8275862068965517	0.8275862068965517	0.8287671232876712	0.8184931506849316	0.8287671232876712	0.821917808219178	0.8150684931506849	0.8082191780821918	0.8203117619272555	0.007602423854596799	0
1	3.2018823862075805	0.162558269823531	0.002102231979370117	2.8652953989831565e-05	1e-05	l2	{'C': 1e-05, 'penalty': 'l2'}	0.875	0.9024038461538462	0.9334245326037391	0.8529411764705883	0.9375	0.9336240310077519	0.8398740310077519	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9013139710266934	0.051830541812353303	18	0.9327800438544787	0.9190814137174923	0.9323331455510422	0.9387997746612506	0.9225079211769278	0.925502656097245	0.9323519711657382	0.9297871588593505	0.9182234184148224	0.9225079211769278	0.9273875424675275	0.006467827802382102	0
2	1.0867322444915772	0.13763870842643874	0.0022571563720703127	0.00011981494589833087	5.994842503189409e-05	l1	{'C': 5.994842503189409e-05, 'penalty': 'l1'}	0.84375	0.90625	0.8784769721842225	0.8529411764705883	0.90625	0.9336240310077519	0.8711240310077519	0.8125	0.90625	0.9375	0.8848666210670315	0.0383350088893878	19	0.900254638907882	0.8963996887746681	0.899140154772141	0.9021585080202805	0.8998250862789903	0.8968303513586733	0.9036796664271665	0.903249743813237	0.8998250862789903	0.8929757712104972	0.8994338695842528	0.003142753063621596	0
3	3.057757544517517	0.3266513935985298	0.00206148624420166	2.444813676933969e-05	5.994842503189409e-05	l2	{'C': 5.994842503189409e-05, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9327800438544787	0.9190814137174923	0.9288848696889732	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.927641661865384	0.006470628818943589	0
4	2.741661524772644	0.3207706586797007	0.002093601226806641	2.894028383485834e-05	0.00035938136638046257	l1	{'C': 0.00035938136638046257, 'penalty': 'l1'}	0.8711538461538462	0.9024038461538462	0.9373005015959872	0.8529411764705883	0.90625	0.9336240310077519	0.84375	0.875	0.96875	0.9609980620155039	0.9052171463397523	0.041925624301714925	1	0.9220757786527716	0.9190814137174923	0.9250066712129748	0.9319032229371127	0.9152286834945053	0.924642810869386	0.9289273136314915	0.9156586061084347	0.9118040259602587	0.9122339485741882	0.9206562475158616	0.006617785516682316	0
5	2.7718433141708374	0.2204525798126333	0.002118682861328125	0.00010401386989239872	0.00035938136638046257	l2	{'C': 0.00035938136638046257, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
6	3.139338970184326	0.208543714822576	0.0020731687545776367	2.5323656062879917e-05	0.0021544346900318843	l1	{'C': 0.0021544346900318843, 'penalty': 'l1'}	0.875	0.9024038461538462	0.9373005015959872	0.8529411764705883	0.9375	0.9336240310077519	0.84375	0.8398740310077519	0.9648740310077519	0.9648740310077519	0.9052141648251428	0.046581180240774164	2	0.929355386320232	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.928497391017562	0.9323519711657382	0.9297871588593505	0.9220779985629983	0.9225079211769278	0.9272991961119594	0.00562132743677524	0
7	2.737026906013489	0.16867028612032575	0.0021152496337890625	9.305077326007096e-05	0.0021544346900318843	l2	{'C': 0.0021544346900318843, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
8	3.264464521408081	0.21721986326727757	0.0020667552947998048	4.0190216413969495e-05	0.01291549665014884	l1	{'C': 0.01291549665014884, 'penalty': 'l1'}	0.875	0.9024038461538462	0.9334245326037391	0.8529411764705883	0.9375	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9017015679259182	0.05138218841475033	17	0.9327800438544787	0.9190814137174923	0.9323331455510422	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.927986489451591	0.006617898200814993	0
9	2.7472809076309206	0.16892632298041566	0.0020839929580688476	5.039803903162033e-05	0.01291549665014884	l2	{'C': 0.01291549665014884, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
10	3.2848461627960206	0.2037091436649382	0.002072715759277344	2.4461374410142286e-05	0.0774263682681127	l1	{'C': 0.0774263682681127, 'penalty': 'l1'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
11	2.819095253944397	0.2522127914555324	0.0020255327224731447	4.692039475053187e-05	0.0774263682681127	l2	{'C': 0.0774263682681127, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
12	3.2891664266586305	0.2259633985727072	0.002157783508300781	0.00011902987330059387	0.4641588833612782	l1	{'C': 0.4641588833612782, 'penalty': 'l1'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
13	2.827216076850891	0.2612484961272877	0.0021001100540161133	6.812760314520001e-05	0.4641588833612782	l2	{'C': 0.4641588833612782, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
14	3.2720683813095093	0.20845625422977762	0.002098870277404785	3.94925173476352e-05	2.782559402207126	l1	{'C': 2.782559402207126, 'penalty': 'l1'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
15	2.739568662643433	0.17922443469190746	0.002058529853820801	8.23766691247716e-05	2.782559402207126	l2	{'C': 2.782559402207126, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
16	3.278004455566406	0.21273688934681745	0.0022461652755737306	0.00048727539199754365	16.68100537200059	l1	{'C': 16.68100537200059, 'penalty': 'l1'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
17	2.7427948474884034	0.1830906447254629	0.0020616531372070314	4.95475798471287e-05	16.68100537200059	l2	{'C': 16.68100537200059, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
18	3.2966877698898314	0.20487264740208216	0.0022760868072509766	0.0007072736652978364	100.0	l1	{'C': 100.0, 'penalty': 'l1'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
19	2.742413949966431	0.17299164027249805	0.0019165515899658204	4.991669756786213e-05	100.0	l2	{'C': 100.0, 'penalty': 'l2'}	0.875	0.8985576923076923	0.9334245326037391	0.8529411764705883	0.96875	0.9336240310077519	0.84375	0.8086240310077519	0.9648740310077519	0.9648740310077519	0.9044419525413027	0.05435949875441294	3	0.9323497512555112	0.9190814137174923	0.9284549470750437	0.9387997746612506	0.9220779985629983	0.9289273136314915	0.9323519711657382	0.9327818937796677	0.9186533410287518	0.9220779985629983	0.9275556403440944	0.006430360639057325	0
0	0.390435528755188	0.08309591008480681	0.00542917251586914	0.004185934959725113	1e-05	l1	{'C': 1e-05, 'penalty': 'l1'}	0.84375	0.75	0.8235294117647058	0.8823529411764706	0.84375	0.84375	0.6875	0.75	0.875	0.90625	0.8205882352941177	0.06588579954219936	20	0.8184931506849316	0.8253424657534247	0.8103448275862069	0.8172413793103448	0.8150684931506849	0.8184931506849316	0.8321917808219178	0.8321917808219178	0.8047945205479452	0.8013698630136986	0.8175531412376005	0.009868797814226065	1
1	3.390822672843933	0.17297508108482693	0.002173781394958496	0.00010613217174923821	1e-05	l2	{'C': 1e-05, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.9284948011222974	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9152286834945053	0.9323519711657382	0.9473403691445129	0.9387713636203018	0.9225079211769278	0.9152286834945053	0.926944847197616	0.009880878433454969	1
2	1.103555178642273	0.25772466026100516	0.0022133827209472657	0.00015409013978936743	5.994842503189409e-05	l1	{'C': 5.994842503189409e-05, 'penalty': 'l1'}	0.8711538461538462	0.90625	0.8823529411764706	0.9117647058823529	0.875	0.9023740310077519	0.7461240310077519	0.84375	0.875	0.96875	0.8782519555228173	0.05423586502679685	19	0.9071039539763752	0.8929750312404217	0.90258843063421	0.8887953271859341	0.8895511136762506	0.8968303513586733	0.9139536390299061	0.903249743813237	0.8964004287447438	0.8929757712104972	0.8984423790870251	0.007710944581295849	1
3	3.043443775177002	0.17754153755772012	0.0022214412689208984	0.0004743737868742036	5.994842503189409e-05	l2	{'C': 5.994842503189409e-05, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
4	2.7916493892669676	0.28174972181334135	0.0020563364028930663	5.541121173259291e-05	0.00035938136638046257	l1	{'C': 0.00035938136638046257, 'penalty': 'l1'}	0.8711538461538462	0.9649038461538462	0.8784769721842225	0.9117647058823529	0.9336240310077519	0.9336240310077519	0.7422480620155039	0.84375	0.90625	1.0	0.8985795494405275	0.06780562803374135	18	0.925500436187018	0.9122320986489991	0.9185400421027663	0.9181101194888368	0.9122339485741882	0.9079494458120826	0.9426259437684779	0.9289273136314915	0.9118040259602587	0.9083793684260121	0.918630274260013	0.010377415230869318	1
5	2.7919126749038696	0.05976472162131276	0.002023482322692871	5.894568007772838e-05	0.00035938136638046257	l2	{'C': 0.00035938136638046257, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
6	3.228344440460205	0.05284200059098939	0.002043414115905762	3.236316837078676e-05	0.0021544346900318843	l1	{'C': 0.0021544346900318843, 'penalty': 'l1'}	0.9024038461538462	0.9649038461538462	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9110795494405275	0.06285271733898057	1	0.9289250937212647	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9439157116102663	0.9392012862342313	0.9259325787111745	0.9152286834945053	0.9273733344723303	0.008781835115972313	1
7	2.7851634502410887	0.05086365196662305	0.0019791841506958006	7.851844896969914e-05	0.0021544346900318843	l2	{'C': 0.0021544346900318843, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
8	3.2939186096191406	0.07868624318561077	0.00201563835144043	3.442334969928728e-05	0.01291549665014884	l1	{'C': 0.01291549665014884, 'penalty': 'l1'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9259325787111745	0.9152286834945053	0.9280152367192829	0.00954137000463188	1
9	2.7812477588653564	0.07721933543607379	0.00199429988861084	5.515524620824227e-05	0.01291549665014884	l2	{'C': 0.01291549665014884, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
10	3.335507798194885	0.07791458456443541	0.002039051055908203	5.704347738075423e-05	0.0774263682681127	l1	{'C': 0.0774263682681127, 'penalty': 'l1'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
11	2.7943074703216553	0.05894917117411292	0.001974177360534668	5.767177872670098e-05	0.0774263682681127	l2	{'C': 0.0774263682681127, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
12	3.327134704589844	0.06792903103149026	0.002020573616027832	3.6620728980174936e-05	0.4641588833612782	l1	{'C': 0.4641588833612782, 'penalty': 'l1'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
13	2.7923079252243044	0.07046745087032642	0.0019881725311279297	5.24706157557556e-05	0.4641588833612782	l2	{'C': 0.4641588833612782, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
14	3.3281371355056764	0.0803930038501378	0.0020662546157836914	5.9842897126168317e-05	2.782559402207126	l1	{'C': 2.782559402207126, 'penalty': 'l1'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
15	2.8496997594833373	0.13319282738802227	0.0020585060119628906	2.657463578758713e-05	2.782559402207126	l2	{'C': 2.782559402207126, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
16	3.3406134843826294	0.054831011890263785	0.0020641803741455076	2.5160740889649185e-05	16.68100537200059	l1	{'C': 16.68100537200059, 'penalty': 'l1'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
17	2.794363594055176	0.05354234328226965	0.00202486515045166	5.25407096649487e-05	16.68100537200059	l2	{'C': 16.68100537200059, 'penalty': 'l2'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
18	3.351999282836914	0.07913542058073525	0.002052927017211914	0.000148545956688241	100.0	l1	{'C': 100.0, 'penalty': 'l1'}	0.9024038461538462	0.9610576923076923	0.8784769721842225	0.9117647058823529	0.9648740310077519	0.9336240310077519	0.7734980620155039	0.84375	0.9375	1.0	0.9106949340559123	0.06253312828154724	2	0.931919458656544	0.9190814137174923	0.9288848696889732	0.9215583953509059	0.9186533410287518	0.9323519711657382	0.9473403691445129	0.9392012862342313	0.9225079211769278	0.9152286834945053	0.9276727709658582	0.009670561761524149	1
